"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00301309","CENTERPORT, NY US","2014-02-01",,"40","26","33"
"USC00301309","CENTERPORT, NY US","2014-02-02",,"45","32","33"
"USC00301309","CENTERPORT, NY US","2014-02-03",,"55","31","31"
"USC00301309","CENTERPORT, NY US","2014-02-04",,"31","21","21"
"USC00301309","CENTERPORT, NY US","2014-02-05",,"33","20","29"
"USC00301309","CENTERPORT, NY US","2014-02-06",,"32","21","21"
"USC00301309","CENTERPORT, NY US","2014-02-07",,"27","19","20"
"USC00301309","CENTERPORT, NY US","2014-02-08",,"31","18","18"
"USC00301309","CENTERPORT, NY US","2014-02-09",,"28","18","19"
"USC00301309","CENTERPORT, NY US","2014-02-10",,"30","19","20"
"USC00301309","CENTERPORT, NY US","2014-02-11",,"27","15","15"
"USC00301309","CENTERPORT, NY US","2014-02-12",,"23","12","12"
"USC00301309","CENTERPORT, NY US","2014-02-13",,"31","12","29"
"USC00301309","CENTERPORT, NY US","2014-02-14",,"33","28","28"
"USC00301309","CENTERPORT, NY US","2014-02-15",,"41","28","32"
"USC00301309","CENTERPORT, NY US","2014-02-16",,"35","20","20"
"USC00301309","CENTERPORT, NY US","2014-02-17",,"28","17","17"
"USC00301309","CENTERPORT, NY US","2014-02-18",,"30","17","24"
"USC00301309","CENTERPORT, NY US","2014-02-19",,"38","21","29"
"USC00301309","CENTERPORT, NY US","2014-02-20",,"47","29","35"
"USC00301309","CENTERPORT, NY US","2014-02-21",,"49","34","35"
"USC00301309","CENTERPORT, NY US","2014-02-22",,"52","35","37"
"USC00301309","CENTERPORT, NY US","2014-02-23",,"53","37","37"
"USC00301309","CENTERPORT, NY US","2014-02-24",,"53","35","35"
"USC00301309","CENTERPORT, NY US","2014-02-25",,"35","21","21"
"USC00301309","CENTERPORT, NY US","2014-02-26",,"31","21","23"
"USC00301309","CENTERPORT, NY US","2014-02-27",,"30","13","13"
"USC00301309","CENTERPORT, NY US","2014-02-28",,"32","8","8"
"USC00301309","CENTERPORT, NY US","2014-03-01",,"21","8","17"
"USC00301309","CENTERPORT, NY US","2014-03-02",,"38","17","34"
"USC00301309","CENTERPORT, NY US","2014-03-03",,"40","19","19"
"USC00301309","CENTERPORT, NY US","2014-03-04",,"20","11","12"
"USC00301309","CENTERPORT, NY US","2014-03-05",,"27","12","25"
"USC00301309","CENTERPORT, NY US","2014-03-06",,"35","15","15"
"USC00301309","CENTERPORT, NY US","2014-03-07",,"27","15","25"
"USC00301309","CENTERPORT, NY US","2014-03-08",,"33","25","31"
"USC00301309","CENTERPORT, NY US","2014-03-09",,"54","31","34"
"USC00301309","CENTERPORT, NY US","2014-03-10",,"41","34","35"
"USC00301309","CENTERPORT, NY US","2014-03-11",,"50","35","47"
"USC00301309","CENTERPORT, NY US","2014-03-12",,"62","39","39"
"USC00301309","CENTERPORT, NY US","2014-03-13",,"59","18","18"
"USC00301309","CENTERPORT, NY US","2014-03-14",,"26","16","21"
"USC00301309","CENTERPORT, NY US","2014-03-15",,"42","21","41"
"USC00301309","CENTERPORT, NY US","2014-03-16",,"59","29","29"
"USC00301309","CENTERPORT, NY US","2014-03-17",,"35","22","22"
"USC00301309","CENTERPORT, NY US","2014-03-18",,"30","22","25"
"USC00301309","CENTERPORT, NY US","2014-03-19",,"39","25","28"
"USC00301309","CENTERPORT, NY US","2014-03-20",,"46","28","40"
"USC00301309","CENTERPORT, NY US","2014-03-21",,"54","37","37"
"USC00301309","CENTERPORT, NY US","2014-03-22",,"49","33","35"
"USC00301309","CENTERPORT, NY US","2014-03-23",,"62","35","36"
"USC00301309","CENTERPORT, NY US","2014-03-24",,"41","19","19"
"USC00301309","CENTERPORT, NY US","2014-03-25",,"33","19","22"
"USC00301309","CENTERPORT, NY US","2014-03-26",,"39","22","32"
"USC00301309","CENTERPORT, NY US","2014-03-27",,"36","21","21"
"USC00301309","CENTERPORT, NY US","2014-03-28",,"44","21","42"
"USC00301309","CENTERPORT, NY US","2014-03-29",,"54","42","46"
"USC00301309","CENTERPORT, NY US","2014-03-30",,"51","41","42"
"USC00301309","CENTERPORT, NY US","2014-03-31",,"45","34","34"
"USC00301309","CENTERPORT, NY US","2014-04-01",,"49","32","35"
"USC00301309","CENTERPORT, NY US","2014-04-02",,"58","35","39"
"USC00301309","CENTERPORT, NY US","2014-04-03",,"55","39","42"
"USC00301309","CENTERPORT, NY US","2014-04-04",,"63","40","40"
"USC00301309","CENTERPORT, NY US","2014-04-05",,"45","37","40"
"USC00301309","CENTERPORT, NY US","2014-04-06",,"55","33","33"
"USC00301309","CENTERPORT, NY US","2014-04-07",,"61","33","35"
"USC00301309","CENTERPORT, NY US","2014-04-08",,"52","35","47"
"USC00301309","CENTERPORT, NY US","2014-04-09",,"65","42","42"
"USC00301309","CENTERPORT, NY US","2014-04-10",,"61","36","36"
"USC00301309","CENTERPORT, NY US","2014-04-11",,"57","36","49"
"USC00301309","CENTERPORT, NY US","2014-04-12",,"73","47","47"
"USC00301309","CENTERPORT, NY US","2014-04-13",,"72","47","48"
"USC00301309","CENTERPORT, NY US","2014-04-14",,"71","48","55"
"USC00301309","CENTERPORT, NY US","2014-04-15",,"70","55","58"
"USC00301309","CENTERPORT, NY US","2014-04-16",,"61","30","30"
"USC00301309","CENTERPORT, NY US","2014-04-17",,"45","30","34"
"USC00301309","CENTERPORT, NY US","2014-04-18",,"49","33","34"
"USC00301309","CENTERPORT, NY US","2014-04-19",,"44","34","38"
"USC00301309","CENTERPORT, NY US","2014-04-20",,"64","38","43"
"USC00301309","CENTERPORT, NY US","2014-04-21",,"59","35","37"
"USC00301309","CENTERPORT, NY US","2014-04-22",,"65","37","46"
"USC00301309","CENTERPORT, NY US","2014-04-23",,"65","46","51"
"USC00301309","CENTERPORT, NY US","2014-04-24",,"58","41","41"
"USC00301309","CENTERPORT, NY US","2014-04-25",,"61","41","43"
"USC00301309","CENTERPORT, NY US","2014-04-26",,"62","42","43"
"USC00301309","CENTERPORT, NY US","2014-04-27",,"63","43","44"
"USC00301309","CENTERPORT, NY US","2014-04-28",,"56","42","43"
"USC00301309","CENTERPORT, NY US","2014-04-29",,"65","43","46"
"USC00301309","CENTERPORT, NY US","2014-04-30",,"48","40","41"
"USC00301309","CENTERPORT, NY US","2014-05-01",,"59","41","55"
"USC00301309","CENTERPORT, NY US","2014-05-02",,"75","51","51"
"USC00301309","CENTERPORT, NY US","2014-05-03",,"66","51","52"
"USC00301309","CENTERPORT, NY US","2014-05-04",,"69","52","54"
"USC00301309","CENTERPORT, NY US","2014-05-05",,"63","49","49"
"USC00301309","CENTERPORT, NY US","2014-05-06",,"66","49","50"
"USC00301309","CENTERPORT, NY US","2014-05-07",,"67","47","48"
"USC00301309","CENTERPORT, NY US","2014-05-08",,"70","48","51"
"USC00301309","CENTERPORT, NY US","2014-05-09",,"55","51","53"
"USC00301309","CENTERPORT, NY US","2014-05-10",,"64","53","56"
"USC00301309","CENTERPORT, NY US","2014-05-11",,"82","56","58"
"USC00301309","CENTERPORT, NY US","2014-05-12",,"81","58","58"
"USC00301309","CENTERPORT, NY US","2014-05-13",,"82","56","56"
"USC00301309","CENTERPORT, NY US","2014-05-14",,"69","46","50"
"USC00301309","CENTERPORT, NY US","2014-05-15",,"64","50","62"
"USC00301309","CENTERPORT, NY US","2014-05-16",,"72","62","64"
"USC00301309","CENTERPORT, NY US","2014-05-17",,"69","52","52"
"USC00301309","CENTERPORT, NY US","2014-05-18",,"71","48","49"
"USC00301309","CENTERPORT, NY US","2014-05-19",,"67","48","48"
"USC00301309","CENTERPORT, NY US","2014-05-20",,"71","48","55"
"USC00301309","CENTERPORT, NY US","2014-05-21",,"79","55","60"
"USC00301309","CENTERPORT, NY US","2014-05-22",,"74","56","56"
"USC00301309","CENTERPORT, NY US","2014-05-23",,"61","56","56"
"USC00301309","CENTERPORT, NY US","2014-05-24",,"68","54","54"
"USC00301309","CENTERPORT, NY US","2014-05-25",,"68","54","56"
"USC00301309","CENTERPORT, NY US","2014-05-26",,"82","56","67"
"USC00301309","CENTERPORT, NY US","2014-05-27",,"86","67","70"
"USC00301309","CENTERPORT, NY US","2014-05-28",,"87","53","53"
"USC00301309","CENTERPORT, NY US","2014-05-29",,"56","48","48"
"USC00301309","CENTERPORT, NY US","2014-05-30",,"68","48","51"
"USC00301309","CENTERPORT, NY US","2014-05-31",,"76","51","55"
"USC00301309","CENTERPORT, NY US","2014-06-01",,"69","49","51"
"USC00301309","CENTERPORT, NY US","2014-06-02",,"79","51","58"
"USC00301309","CENTERPORT, NY US","2014-06-03",,"78","58","62"
"USC00301309","CENTERPORT, NY US","2014-06-04",,"85","60","61"
"USC00301309","CENTERPORT, NY US","2014-06-05",,"77","61","61"
"USC00301309","CENTERPORT, NY US","2014-06-06",,"76","57","59"
"USC00301309","CENTERPORT, NY US","2014-06-07",,"76","57","60"
"USC00301309","CENTERPORT, NY US","2014-06-08",,"83","60","64"
"USC00301309","CENTERPORT, NY US","2014-06-09",,"86","63","63"
"USC00301309","CENTERPORT, NY US","2014-06-10",,"68","61","63"
"USC00301309","CENTERPORT, NY US","2014-06-11",,"72","60","60"
"USC00301309","CENTERPORT, NY US","2014-06-12",,"70","57","58"
"USC00301309","CENTERPORT, NY US","2014-06-13",,"73","58","63"
"USC00301309","CENTERPORT, NY US","2014-06-14",,"76","63","66"
"USC00301309","CENTERPORT, NY US","2014-06-15",,"74","57","58"
"USC00301309","CENTERPORT, NY US","2014-06-16",,"77","58","61"
"USC00301309","CENTERPORT, NY US","2014-06-17",,"81","61","67"
"USC00301309","CENTERPORT, NY US","2014-06-18",,"86","67","76"
"USC00301309","CENTERPORT, NY US","2014-06-19",,"85","67","67"
"USC00301309","CENTERPORT, NY US","2014-06-20",,"77","60","63"
"USC00301309","CENTERPORT, NY US","2014-06-21",,"77","56","56"
"USC00301309","CENTERPORT, NY US","2014-06-22",,"78","56","61"
"USC00301309","CENTERPORT, NY US","2014-06-23",,"78","59","60"
"USC00301309","CENTERPORT, NY US","2014-06-24",,"81","60","64"
"USC00301309","CENTERPORT, NY US","2014-06-25",,"79","64","70"
"USC00301309","CENTERPORT, NY US","2014-06-26",,"83","69","70"
"USC00301309","CENTERPORT, NY US","2014-06-27",,"86","63","65"
"USC00301309","CENTERPORT, NY US","2014-06-28",,"83","60","62"
"USC00301309","CENTERPORT, NY US","2014-06-29",,"86","61","65"
"USC00301309","CENTERPORT, NY US","2014-06-30",,"82","64","66"
"USC00301309","CENTERPORT, NY US","2014-07-01",,"82","66","70"
"USC00301309","CENTERPORT, NY US","2014-07-02",,"84","70","72"
"USC00301309","CENTERPORT, NY US","2014-07-03",,"86","70","71"
"USC00301309","CENTERPORT, NY US","2014-07-04",,"87","67","69"
"USC00301309","CENTERPORT, NY US","2014-07-05",,"72","61","62"
"USC00301309","CENTERPORT, NY US","2014-07-06",,"80","62","65"
"USC00301309","CENTERPORT, NY US","2014-07-07",,"84","65","69"
"USC00301309","CENTERPORT, NY US","2014-07-08",,"86","69","72"
"USC00301309","CENTERPORT, NY US","2014-07-09",,"90","69","71"
"USC00301309","CENTERPORT, NY US","2014-07-10",,"87","68","68"
"USC00301309","CENTERPORT, NY US","2014-07-11",,"83","67","67"
"USC00301309","CENTERPORT, NY US","2014-07-12",,"86","64","67"
"USC00301309","CENTERPORT, NY US","2014-07-13",,"82","67","70"
"USC00301309","CENTERPORT, NY US","2014-07-14",,"81","69","69"
"USC00301309","CENTERPORT, NY US","2014-07-15",,"83","69","71"
"USC00301309","CENTERPORT, NY US","2014-07-16",,"86","69","70"
"USC00301309","CENTERPORT, NY US","2014-07-17",,"81","63","63"
"USC00301309","CENTERPORT, NY US","2014-07-18",,"80","60","60"
"USC00301309","CENTERPORT, NY US","2014-07-19",,"82","60","65"
"USC00301309","CENTERPORT, NY US","2014-07-20",,"76","62","66"
"USC00301309","CENTERPORT, NY US","2014-07-21",,"78","61","62"
"USC00301309","CENTERPORT, NY US","2014-07-22",,"86","62","68"
"USC00301309","CENTERPORT, NY US","2014-07-23",,"87","68","71"
"USC00301309","CENTERPORT, NY US","2014-07-24",,"85","70","70"
"USC00301309","CENTERPORT, NY US","2014-07-25",,"79","63","64"
"USC00301309","CENTERPORT, NY US","2014-07-26",,"74","64","66"
"USC00301309","CENTERPORT, NY US","2014-07-27",,"78","66","70"
"USC00301309","CENTERPORT, NY US","2014-07-28",,"84","67","67"
"USC00301309","CENTERPORT, NY US","2014-07-29",,"83","62","62"
"USC00301309","CENTERPORT, NY US","2014-07-30",,"76","60","60"
"USC00301309","CENTERPORT, NY US","2014-07-31",,"80","60","66"
"USC00301309","CENTERPORT, NY US","2014-08-01",,"82","66","70"
"USC00301309","CENTERPORT, NY US","2014-08-02",,"83","63","63"
"USC00301309","CENTERPORT, NY US","2014-08-03",,"68","62","63"
"USC00301309","CENTERPORT, NY US","2014-08-04",,"75","63","67"
"USC00301309","CENTERPORT, NY US","2014-08-05",,"82","65","68"
"USC00301309","CENTERPORT, NY US","2014-08-06",,"86","66","68"
"USC00301309","CENTERPORT, NY US","2014-08-07",,"83","62","62"
"USC00301309","CENTERPORT, NY US","2014-08-08",,"81","60","62"
"USC00301309","CENTERPORT, NY US","2014-08-09",,"79","62","63"
"USC00301309","CENTERPORT, NY US","2014-08-10",,"85","63","65"
"USC00301309","CENTERPORT, NY US","2014-08-11",,"88","65","66"
"USC00301309","CENTERPORT, NY US","2014-08-12",,"85","66","68"
"USC00301309","CENTERPORT, NY US","2014-08-13",,"78","66","67"
"USC00301309","CENTERPORT, NY US","2014-08-14",,"81","61","61"
"USC00301309","CENTERPORT, NY US","2014-08-15",,"78","57","58"
"USC00301309","CENTERPORT, NY US","2014-08-16",,"73","58","61"
"USC00301309","CENTERPORT, NY US","2014-08-17",,"77","61","66"
"USC00301309","CENTERPORT, NY US","2014-08-18",,"81","59","59"
"USC00301309","CENTERPORT, NY US","2014-08-19",,"79","59","60"
"USC00301309","CENTERPORT, NY US","2014-08-20",,"78","60","64"
"USC00301309","CENTERPORT, NY US","2014-08-21",,"84","64","66"
"USC00301309","CENTERPORT, NY US","2014-08-22",,"80","63","63"
"USC00301309","CENTERPORT, NY US","2014-08-23",,"75","62","63"
"USC00301309","CENTERPORT, NY US","2014-08-24",,"77","59","60"
"USC00301309","CENTERPORT, NY US","2014-08-25",,"81","60","62"
"USC00301309","CENTERPORT, NY US","2014-08-26",,"87","62","66"
"USC00301309","CENTERPORT, NY US","2014-08-27",,"87","65","65"
"USC00301309","CENTERPORT, NY US","2014-08-28",,"89","65","67"
"USC00301309","CENTERPORT, NY US","2014-08-29",,"79","60","60"
"USC00301309","CENTERPORT, NY US","2014-08-30",,"80","60","64"
"USC00301309","CENTERPORT, NY US","2014-08-31",,"77","64","71"
"USC00301309","CENTERPORT, NY US","2014-09-01",,"86","70","71"
"USC00301309","CENTERPORT, NY US","2014-09-02",,"86","71","73"
"USC00301309","CENTERPORT, NY US","2014-09-03",,"89","69","69"
"USC00301309","CENTERPORT, NY US","2014-09-04",,"84","64","64"
"USC00301309","CENTERPORT, NY US","2014-09-05",,"85","64","69"
"USC00301309","CENTERPORT, NY US","2014-09-06",,"83","69","73"
"USC00301309","CENTERPORT, NY US","2014-09-07",,"88","64","65"
"USC00301309","CENTERPORT, NY US","2014-09-08",,"78","62","63"
"USC00301309","CENTERPORT, NY US","2014-09-09",,"73","61","63"
"USC00301309","CENTERPORT, NY US","2014-09-10",,"71","61","61"
"USC00301309","CENTERPORT, NY US","2014-09-11",,"76","61","66"
"USC00301309","CENTERPORT, NY US","2014-09-12",,"81","60","60"
"USC00301309","CENTERPORT, NY US","2014-09-13",,"73","59","60"
"USC00301309","CENTERPORT, NY US","2014-09-14",,"68","53","53"
"USC00301309","CENTERPORT, NY US","2014-09-15",,"69","53","53"
"USC00301309","CENTERPORT, NY US","2014-09-16",,"71","53","57"
"USC00301309","CENTERPORT, NY US","2014-09-17",,"67","53","53"
"USC00301309","CENTERPORT, NY US","2014-09-18",,"72","53","54"
"USC00301309","CENTERPORT, NY US","2014-09-19",,"75","53","53"
"USC00301309","CENTERPORT, NY US","2014-09-20",,"64","51","55"
"USC00301309","CENTERPORT, NY US","2014-09-21",,"73","55","67"
"USC00301309","CENTERPORT, NY US","2014-09-22",,"76","62","62"
"USC00301309","CENTERPORT, NY US","2014-09-23",,"70","48","48"
"USC00301309","CENTERPORT, NY US","2014-09-24",,"70","48","56"
"USC00301309","CENTERPORT, NY US","2014-09-25",,"69","56","60"
"USC00301309","CENTERPORT, NY US","2014-09-26",,"62","59","59"
"USC00301309","CENTERPORT, NY US","2014-09-27",,"73","58","58"
"USC00301309","CENTERPORT, NY US","2014-09-28",,"78","58","59"
"USC00301309","CENTERPORT, NY US","2014-09-29",,"81","59","62"
"USC00301309","CENTERPORT, NY US","2014-09-30",,"76","62","64"
"USC00301309","CENTERPORT, NY US","2014-10-01",,"65","59","59"
"USC00301309","CENTERPORT, NY US","2014-10-02",,"61","58","59"
"USC00301309","CENTERPORT, NY US","2014-10-03",,"64","53","53"
"USC00301309","CENTERPORT, NY US","2014-10-04",,"66","53","60"
"USC00301309","CENTERPORT, NY US","2014-10-05",,"68","46","46"
"USC00301309","CENTERPORT, NY US","2014-10-06",,"57","45","48"
"USC00301309","CENTERPORT, NY US","2014-10-07",,"68","48","65"
"USC00301309","CENTERPORT, NY US","2014-10-08",,"71","63","63"
"USC00301309","CENTERPORT, NY US","2014-10-09",,"70","53","53"
"USC00301309","CENTERPORT, NY US","2014-10-10",,"66","49","53"
"USC00301309","CENTERPORT, NY US","2014-10-11",,"61","49","51"
"USC00301309","CENTERPORT, NY US","2014-10-12",,"56","48","49"
"USC00301309","CENTERPORT, NY US","2014-10-13",,"60","49","53"
"USC00301309","CENTERPORT, NY US","2014-10-14",,"64","53","63"
"USC00301309","CENTERPORT, NY US","2014-10-15",,"75","63","68"
"USC00301309","CENTERPORT, NY US","2014-10-16",,"76","68","68"
"USC00301309","CENTERPORT, NY US","2014-10-17",,"68","57","57"
"USC00301309","CENTERPORT, NY US","2014-10-18",,"70","57","58"
"USC00301309","CENTERPORT, NY US","2014-10-19",,"68","52","52"
"USC00301309","CENTERPORT, NY US","2014-10-20",,"55","38","39"
"USC00301309","CENTERPORT, NY US","2014-10-21",,"58","39","53"
"USC00301309","CENTERPORT, NY US","2014-10-22",,"65","53","54"
"USC00301309","CENTERPORT, NY US","2014-10-23",,"56","50","50"
"USC00301309","CENTERPORT, NY US","2014-10-24",,"52","49","50"
"USC00301309","CENTERPORT, NY US","2014-10-25",,"57","46","46"
"USC00301309","CENTERPORT, NY US","2014-10-26",,"63","44","52"
"USC00301309","CENTERPORT, NY US","2014-10-27",,"58","49","49"
"USC00301309","CENTERPORT, NY US","2014-10-28",,"59","49","55"
"USC00301309","CENTERPORT, NY US","2014-10-29",,"70","55","60"
"USC00301309","CENTERPORT, NY US","2014-10-30",,"71","46","46"
"USC00301309","CENTERPORT, NY US","2014-10-31",,"57","44","45"
"USC00301309","CENTERPORT, NY US","2014-11-01",,"54","45","45"
"USC00301309","CENTERPORT, NY US","2014-11-02",,"45","40","40"
"USC00301309","CENTERPORT, NY US","2014-11-03",,"46","39","40"
"USC00301309","CENTERPORT, NY US","2014-11-04",,"57","40","51"
"USC00301309","CENTERPORT, NY US","2014-11-05",,"67","51","55"
"USC00301309","CENTERPORT, NY US","2014-11-06",,"65","47","47"
"USC00301309","CENTERPORT, NY US","2014-11-07",,"54","46","46"
"USC00301309","CENTERPORT, NY US","2014-11-08",,"51","34","34"
"USC00301309","CENTERPORT, NY US","2014-11-09",,"48","34","45"
"USC00301309","CENTERPORT, NY US","2014-11-10",,"57","42","43"
"USC00301309","CENTERPORT, NY US","2014-11-11",,"60","43","51"
"USC00301309","CENTERPORT, NY US","2014-11-12",,"63","51","55"
"USC00301309","CENTERPORT, NY US","2014-11-13",,"64","39","39"
"USC00301309","CENTERPORT, NY US","2014-11-14",,"48","36","36"
"USC00301309","CENTERPORT, NY US","2014-11-15",,"41","32","32"
"USC00301309","CENTERPORT, NY US","2014-11-16",,"39","30","35"
"USC00301309","CENTERPORT, NY US","2014-11-17",,"43","35","41"
"USC00301309","CENTERPORT, NY US","2014-11-18",,"56","30","30"
"USC00301309","CENTERPORT, NY US","2014-11-19",,"30","20","20"
"USC00301309","CENTERPORT, NY US","2014-11-20",,"37","20","35"
"USC00301309","CENTERPORT, NY US","2014-11-21",,"47","26","26"
"USC00301309","CENTERPORT, NY US","2014-11-22",,"34","24","24"
"USC00301309","CENTERPORT, NY US","2014-11-23",,"43","24","43"
"USC00301309","CENTERPORT, NY US","2014-11-24",,"61","43","61"
"USC00301309","CENTERPORT, NY US","2014-11-25",,"64","58","59"
"USC00301309","CENTERPORT, NY US","2014-11-26",,"59","44","44"
"USC00301309","CENTERPORT, NY US","2014-11-27",,"44","34","34"
"USC00301309","CENTERPORT, NY US","2014-11-28",,"37","30","31"
"USC00301309","CENTERPORT, NY US","2014-11-29",,"37","22","23"
"USC00301309","CENTERPORT, NY US","2014-11-30",,"47","23","46"
"USC00301309","CENTERPORT, NY US","2014-12-01",,"54","43","46"
"USC00301309","CENTERPORT, NY US","2014-12-02",,"65","35","35"
"USC00301309","CENTERPORT, NY US","2014-12-03",,"42","35","42"
"USC00301309","CENTERPORT, NY US","2014-12-04",,"47","34","34"
"USC00301309","CENTERPORT, NY US","2014-12-05",,"44","32","35"
"USC00301309","CENTERPORT, NY US","2014-12-06",,"46","35","43"
"USC00301309","CENTERPORT, NY US","2014-12-07",,"48","36","36"
"USC00301309","CENTERPORT, NY US","2014-12-08",,"41","23","25"
"USC00301309","CENTERPORT, NY US","2014-12-09",,"37","25","37"
"USC00301309","CENTERPORT, NY US","2014-12-10",,"43","37","38"
"USC00301309","CENTERPORT, NY US","2014-12-11",,"38","30","30"
"USC00301309","CENTERPORT, NY US","2014-12-12",,"36","30","31"
"USC00301309","CENTERPORT, NY US","2014-12-13",,"36","31","32"
"USC00301309","CENTERPORT, NY US","2014-12-14",,"42","32","35"
"USC00301309","CENTERPORT, NY US","2014-12-15",,"42","32","32"
"USC00301309","CENTERPORT, NY US","2014-12-16",,"45","32","37"
"USC00301309","CENTERPORT, NY US","2014-12-17",,"47","37","41"
"USC00301309","CENTERPORT, NY US","2014-12-18",,"51","36","36"
"USC00301309","CENTERPORT, NY US","2014-12-19",,"42","34","36"
"USC00301309","CENTERPORT, NY US","2014-12-20",,"37","29","29"
"USC00301309","CENTERPORT, NY US","2014-12-21",,"32","29","31"
"USC00301309","CENTERPORT, NY US","2014-12-22",,"36","31","36"
"USC00301309","CENTERPORT, NY US","2014-12-23",,"44","36","44"
"USC00301309","CENTERPORT, NY US","2014-12-24",,"45","42","42"
"USC00301309","CENTERPORT, NY US","2014-12-25",,"59","42","55"
"USC00301309","CENTERPORT, NY US","2014-12-26",,"55","39","39"
"USC00301309","CENTERPORT, NY US","2014-12-27",,"48","37","39"
"USC00301309","CENTERPORT, NY US","2014-12-28",,"52","39","45"
"USC00301309","CENTERPORT, NY US","2014-12-29",,"52","36","36"
"USC00301309","CENTERPORT, NY US","2014-12-30",,"42","27","27"
"USC00301309","CENTERPORT, NY US","2014-12-31",,"30","23","23"
"USC00301309","CENTERPORT, NY US","2015-01-01",,"30","22","24"
"USC00301309","CENTERPORT, NY US","2015-01-02",,"37","24","34"
"USC00301309","CENTERPORT, NY US","2015-01-03",,"41","28","28"
"USC00301309","CENTERPORT, NY US","2015-01-04",,"47","28","47"
"USC00301309","CENTERPORT, NY US","2015-01-05",,"55","40","40"
"USC00301309","CENTERPORT, NY US","2015-01-06",,"40","17","17"
"USC00301309","CENTERPORT, NY US","2015-01-07",,"21","16","20"
"USC00301309","CENTERPORT, NY US","2015-01-08",,"22","6","7"
"USC00301309","CENTERPORT, NY US","2015-01-09",,"27","7","27"
"USC00301309","CENTERPORT, NY US","2015-01-10",,"30","15","15"
"USC00301309","CENTERPORT, NY US","2015-01-11",,"22","15","18"
"USC00301309","CENTERPORT, NY US","2015-01-12",,"35","18","34"
"USC00301309","CENTERPORT, NY US","2015-01-13",,"36","28","28"
"USC00301309","CENTERPORT, NY US","2015-01-14",,"28","17","19"
"USC00301309","CENTERPORT, NY US","2015-01-15",,"28","19","23"
"USC00301309","CENTERPORT, NY US","2015-01-16",,"31","23","29"
"USC00301309","CENTERPORT, NY US","2015-01-17",,"41","15","15"
"USC00301309","CENTERPORT, NY US","2015-01-18",,"28","15","28"
"USC00301309","CENTERPORT, NY US","2015-01-19",,"48","28","36"
"USC00301309","CENTERPORT, NY US","2015-01-20",,"41","31","31"
"USC00301309","CENTERPORT, NY US","2015-01-21",,"37","23","23"
"USC00301309","CENTERPORT, NY US","2015-01-22",,"31","22","28"
"USC00301309","CENTERPORT, NY US","2015-01-23",,"36","22","22"
"USC00301309","CENTERPORT, NY US","2015-01-24",,"36","22","32"
"USC00301309","CENTERPORT, NY US","2015-01-25",,"35","32","34"
"USC00301309","CENTERPORT, NY US","2015-01-26",,"41","22","23"
"USC00301309","CENTERPORT, NY US","2015-01-27",,"25","22","23"
"USC00301309","CENTERPORT, NY US","2015-01-28",,"24","15","16"
"USC00301309","CENTERPORT, NY US","2015-01-29",,"29","16","18"
"USC00301309","CENTERPORT, NY US","2015-01-30",,"32","18","32"
"USC00301309","CENTERPORT, NY US","2015-01-31",,"35","11","11"
"USC00301309","CENTERPORT, NY US","2015-02-01",,"23","11","18"
"USC00301309","CENTERPORT, NY US","2015-02-02",,"36","18","31"
"USC00301309","CENTERPORT, NY US","2015-02-03",,"31","9","11"
"USC00301309","CENTERPORT, NY US","2015-02-04",,"23","11","22"
"USC00301309","CENTERPORT, NY US","2015-02-05",,"40","22","35"
"USC00301309","CENTERPORT, NY US","2015-02-06",,"35","8","8"
"USC00301309","CENTERPORT, NY US","2015-02-07",,"25","8","25"
"USC00301309","CENTERPORT, NY US","2015-02-08",,"34","25","33"
"USC00301309","CENTERPORT, NY US","2015-02-09",,"35","20","20"
"USC00301309","CENTERPORT, NY US","2015-02-10",,"23","20","23"
"USC00301309","CENTERPORT, NY US","2015-02-11",,"36","22","22"
"USC00301309","CENTERPORT, NY US","2015-02-12",,"29","19","25"
"USC00301309","CENTERPORT, NY US","2015-02-13",,"38","7","7"
"USC00301309","CENTERPORT, NY US","2015-02-14",,"18","7","14"
"USC00301309","CENTERPORT, NY US","2015-02-15",,"33","14","15"
"USC00301309","CENTERPORT, NY US","2015-02-16",,"21","1","1"
"USC00301309","CENTERPORT, NY US","2015-02-17",,"17","1","13"
"USC00301309","CENTERPORT, NY US","2015-02-18",,"23","13","14"
"USC00301309","CENTERPORT, NY US","2015-02-19",,"28","13","14"
"USC00301309","CENTERPORT, NY US","2015-02-20",,"20","0","0"
"USC00301309","CENTERPORT, NY US","2015-02-21",,"17","0","10"
"USC00301309","CENTERPORT, NY US","2015-02-22",,"32","10","31"
"USC00301309","CENTERPORT, NY US","2015-02-23",,"41","28","28"
"USC00301309","CENTERPORT, NY US","2015-02-24",,"28","1","1"
"USC00301309","CENTERPORT, NY US","2015-02-25",,"22","1","17"
"USC00301309","CENTERPORT, NY US","2015-02-26",,"36","17","20"
"USC00301309","CENTERPORT, NY US","2015-02-27",,"25","15","16"
"USC00301309","CENTERPORT, NY US","2015-02-28",,"26","11","11"
"USC00301309","CENTERPORT, NY US","2015-03-01",,"27","11","21"
"USC00301309","CENTERPORT, NY US","2015-03-02",,"30","21","27"
"USC00301309","CENTERPORT, NY US","2015-03-03",,"36","17","18"
"USC00301309","CENTERPORT, NY US","2015-03-04",,"35","18","35"
"USC00301309","CENTERPORT, NY US","2015-03-05",,"47","31","31"
"USC00301309","CENTERPORT, NY US","2015-03-06",,"31","12","12"
